NPLV,NOP_Вхождение в гр.МНЛЗ,NOP_Завалка лома,NOP_Заливка чугуна,NOP_Наведение гарнисажа,NOP_Нагрев лома,NOP_Наложение продувки,NOP_Неиспр. электр. обор,NOP_Обрыв горловины,NOP_Осмотр конвертера,NOP_Отсутствие O2,NOP_Отсутствие чугуна,NOP_Подварка  футеровки,NOP_Полусухое торкрет.,NOP_Продувка,NOP_Слив шлака,NOP_межпл. простой,V_start_Продувка,T_start_Продувка,O2_start_Продувка,N2_start_Продувка,H2_start_Продувка,CO2_start_Продувка,CO_start_Продувка,AR_start_Продувка,O2_pressure_start_Продувка,V_end_Продувка,T_end_Продувка,O2_end_Продувка,N2_end_Продувка,H2_end_Продувка,CO2_end_Продувка,CO_end_Продувка,AR_end_Продувка,O2_pressure_end_Продувка,V_start_Заливка чугуна,T_start_Заливка чугуна,O2_start_Заливка чугуна,N2_start_Заливка чугуна,H2_start_Заливка чугуна,CO2_start_Заливка чугуна,CO_start_Заливка чугуна,AR_start_Заливка чугуна,O2_pressure_start_Заливка чугуна,V_end_Заливка чугуна,T_end_Заливка чугуна,O2_end_Заливка чугуна,N2_end_Заливка чугуна,H2_end_Заливка чугуна,CO2_end_Заливка чугуна,CO_end_Заливка чугуна,AR_end_Заливка чугуна,O2_pressure_end_Заливка чугуна,V_start_Завалка лома,T_start_Завалка лома,O2_start_Завалка лома,N2_start_Завалка лома,H2_start_Завалка лома,CO2_start_Завалка лома,CO_start_Завалка лома,AR_start_Завалка лома,O2_pressure_start_Завалка лома,V_end_Завалка лома,T_end_Завалка лома,O2_end_Завалка лома,N2_end_Завалка лома,H2_end_Завалка лома,CO2_end_Завалка лома,CO_end_Завалка лома,AR_end_Завалка лома,O2_pressure_end_Завалка лома
512206,157,383,253,119,0,0,0,0,75,0,856,0,0,1086,30,1739,211585.734375,282.6388854980469,15.260000228881836,83.30999755859375,0.1000000014901161,0.3100000023841858,0.1000000014901161,0.9200000166893004,15.740739822387695,218263.34375,764.236083984375,0.0,60.47999954223633,0.699999988079071,25.209999084472656,12.81999969482422,0.7900000214576721,16.304977416992188,207163.375,157.98611450195312,15.880000114440918,78.80999755859375,0.0,3.900000095367432,0.3700000047683716,1.0499999523162842,16.051794052124023,211476.296875,281.25,15.27169833993012,83.28815289839957,0.0980392171471726,0.3803921610701319,0.1051923092454671,0.9224528456633946,15.805845260620115,192690.5,302.7777709960937,15.880000114440918,78.80999755859375,0.0,3.900000095367432,0.3700000047683716,1.0499999523162842,16.022859573364258,207163.375,157.98611450195312,15.880000114440918,78.80999755859375,0.0,3.900000095367432,0.3700000047683716,1.0499999523162842,16.051794052124023
512207,253,117,20,112,544,0,0,0,201,0,0,0,0,1181,156,2635,211366.796875,351.3888854980469,18.200000762939453,80.80999755859375,0.0199999995529651,0.0,0.0599999986588954,0.9300000071525574,15.66117000579834,223192.328125,758.3333129882812,2.059999942779541,79.04000091552734,0.1000000014901161,15.859999656677246,1.950000047683716,0.9900000095367432,16.239871978759766,211804.40625,342.0138854980469,17.2045789511807,79.27999820709229,0.0152380948974972,2.409382619975526,0.1926829232947855,0.9175609822680312,15.99392318725586,210708.6875,351.3888854980469,18.200000762939453,80.80999755859375,0.0197619043201917,0.0,0.0599999986588954,0.9300000071525574,15.740739822387695,209717.625,112.5,14.1899995803833,77.43000030517578,0.0,6.699999809265137,0.6899999976158142,0.9900000095367432,16.030092239379883,209275.65625,117.0138931274414,11.764747243939023,86.45788181189334,0.0296969690331907,0.7210101250446206,0.2247474735433405,0.8118181842746157,15.914352416992188
512210,0,317,209,86,550,0,0,0,210,0,0,0,0,1193,659,1344,196732.5625,284.375,18.46999931335449,80.44000244140625,0.0299999993294477,0.0,0.1400000005960464,0.9200000166893004,15.639467239379885,212022.875,762.1527709960938,7.46999979019165,80.20999908447266,0.1099999994039535,10.260000228881836,0.9800000190734864,0.9800000190734864,15.487557411193848,205930.59375,264.58331298828125,19.420000076293945,73.87999725341797,0.0,5.360000133514404,0.4600000083446502,0.8799999952316284,16.145832061767578,195907.203125,281.25,18.46999931335449,80.44000244140625,0.0299999993294477,0.0,0.1400000005960464,0.9200000166893004,15.726272583007812,204577.25,200.34722900390625,14.15999984741211,77.5,0.0,6.579999923706055,0.6899999976158142,1.0800000429153442,16.015625,207051.609375,168.75,3.811057011286419,94.67609666033488,0.0688617889110635,0.4513008059040322,0.3260162530875787,0.6569918471623242,15.92881965637207
512211,0,1188,204,89,498,0,0,1092,180,0,3780,0,0,1260,198,2858,195078.34375,297.22222900390625,18.420000076293945,80.6500015258789,0.0199999995529651,0.0,0.0399999991059303,0.8500000238418579,15.762442588806152,211804.40625,672.5693969726562,10.43000030517578,78.30000305175781,0.1000000014901161,9.289999961853027,0.8700000047683716,1.0099999904632568,15.92881965637207,208499.9375,226.38888549804688,18.77647126889696,74.5404935350605,0.0,5.386666723326141,0.3865686132773465,0.898564570828488,16.16753578186035,194840.875,295.4861145019531,18.420000076293945,80.6500015258789,0.0199999995529651,0.0,0.0399999991059303,0.8500000238418579,15.834779739379885,201843.359375,252.08334350585935,7.46999979019165,80.20999908447266,0.1099999994039535,10.260000228881836,0.9800000190734864,0.9800000190734864,16.051794052124023,205255.03125,112.5,1.643780491700987,96.7092561133114,0.0095061727879959,0.8866666864465778,0.0846913596730173,0.6507317133066131,15.950520515441896
512212,0,195,235,135,0,97,0,0,35,0,0,0,0,1181,36,741,206267.53125,277.4305419921875,1.542079198478472,97.41870216369628,0.1096932510016886,0.2786999988555898,0.0261000001430511,0.6412871238028649,15.704572677612305,213654.28125,769.4444580078125,5.840000152587891,80.45999908447266,0.0799999982118606,11.539999961853027,1.090000033378601,0.9900000095367432,16.23263931274414,209275.65625,131.5972137451172,10.43000030517578,78.30000305175781,0.1000000014901161,9.289999961853027,0.8700000047683716,1.0099999904632568,16.051794052124023,206379.71875,276.3888854980469,1.632772270995792,97.22160217285156,0.1096319013212356,0.3715999984741209,0.0348000001907349,0.645049499993277,15.769675254821776,204577.25,121.18055725097656,10.43000030517578,78.30000305175781,0.1000000014901161,9.289999961853027,0.8700000047683716,1.0099999904632568,16.001157760620117,209165.0,131.5972137451172,10.43000030517578,78.30000305175781,0.1000000014901161,9.289999961853027,0.8700000047683716,1.0099999904632568,16.051794052124023
512213,0,151,234,113,0,0,0,0,57,0,0,989,0,1080,112,1790,197202.65625,245.4860992431641,17.479999542236328,81.62999725341797,0.0099999997764825,0.0,0.0,0.8899999856948853,15.617765426635742,216131.8125,806.25,0.0,66.7300033569336,0.5199999809265137,23.51000022888184,8.380000114440918,0.8600000143051147,16.239871978759766,205480.484375,132.624109795753,32.47999954223633,65.47000122070312,0.0,0.8700000047683716,0.2599999904632568,0.9300000071525574,16.001157760620117,196261.359375,244.44444274902344,17.479999542236328,81.62999725341797,0.0099999997764825,0.0,0.0,0.8899999856948853,15.668402671813965,206379.71875,140.625,31.516463060628148,66.0326284863674,0.0030006697252941,1.2633311023820823,0.2905760134775528,0.9321715890082852,16.073495864868164,205367.78125,132.63149764689993,32.47999954223633,65.47000122070312,0.0,0.8700000047683716,0.2599999904632568,0.9300000071525574,16.001157760620117
512214,0,208,256,134,0,0,0,0,106,0,0,1196,177,1150,10,1037,207498.3125,261.8055725097656,17.239999771118164,81.66000366210938,0.1099999994039535,0.0,0.050000000745058,0.949999988079071,15.668402671813965,218263.34375,765.9722290039062,2.569999933242798,71.70999908447266,0.2199999988079071,15.270000457763672,9.279999732971191,0.949999988079071,16.25433921813965,204350.828125,127.08332824707033,24.299999237060547,71.13999938964844,0.0,3.289999961853028,0.2000000029802322,1.0700000524520874,16.051794052124023,207498.3125,261.8055725097656,17.239999771118164,81.66000366210938,0.1099999994039535,0.0,0.050000000745058,0.949999988079071,15.668402671813965,204916.421875,125.34722137451172,23.83337239877938,71.88306063697452,0.0066874648148,3.045535982838424,0.1852440436230074,1.0648722802963126,16.051794052124023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512215,0,120,265,158,716,0,0,0,39,0,0,0,807,1138,34,2337,198839.21875,302.7777709960937,18.309999465942383,80.77999877929688,0.0199999995529651,0.0,0.0599999986588954,0.8600000143051147,15.747974395751951,216452.890625,791.6666259765625,0.0,72.29000091552734,0.2599999904632568,22.229999542236328,4.289999961853027,0.9200000166893004,16.239871978759766,209054.296875,134.375,26.920000076293945,71.4800033569336,0.0,0.5400000214576721,0.1700000017881393,0.8899999856948853,16.131364822387695,198839.21875,302.7777709960937,18.309999465942383,80.77999877929688,0.0199999995529651,0.0,0.0599999986588954,0.8600000143051147,15.747974395751951,207944.078125,109.375,1.7163879845242995,95.00697742527234,0.0762469523702086,1.549310111380244,0.9415584144654208,0.7073944857368222,16.030092239379883,209054.296875,118.75,1.624626627796656,97.51361433535838,0.0607798524370385,0.0743668853462526,0.0451948038943399,0.6813149421246021,15.92881965637207
512216,0,826,271,117,0,762,0,0,138,0,0,1380,0,1092,204,2373,208166.59375,146.18055725097656,17.15999984741211,81.8499984741211,0.0599999986588954,0.0,0.1299999952316284,0.8700000047683716,15.60329818725586,220164.078125,767.0138549804688,0.0,67.05999755859375,0.4699999988079071,22.84000015258789,8.779999732971191,0.8500000238418579,16.203702926635742,208277.78125,75.02314809163411,27.709999084472656,70.05000305175781,0.0,1.100000023841858,0.1400000005960464,1.0,15.567130088806152,207609.84375,145.8333282470703,17.15999984741211,81.8499984741211,0.0599999986588954,0.0,0.1299999952316284,0.8700000047683716,15.697338104248049,205930.59375,164.5833282470703,26.69338486229599,70.13570527610538,0.0098113203948398,1.8973584962341012,0.294428720328356,0.9970634510583384,16.05902671813965,208277.78125,75.01157404581706,27.709999084472656,70.05000305175781,0.0,1.100000023841858,0.1400000005960464,1.0,15.567130088806152
512217,0,195,252,198,0,0,0,0,45,0,1862,0,1055,1092,49,709,210928.296875,162.1527862548828,1.8540659632001617,97.4272237141927,0.0296666660035649,0.0778888914320212,0.0053846154894147,0.6041758479652823,15.690104484558104,216666.671875,805.5555419921875,0.0,77.76000213623047,0.1599999964237213,18.489999771118164,2.640000104904175,0.949999988079071,16.283275604248047,209054.296875,114.23611450195312,13.920000076293944,77.5999984741211,0.0,7.010000228881836,0.4900000095367431,0.9800000190734864,16.022859573364258,210488.84375,161.80555725097656,1.988131897790092,97.2044459025065,0.0293333326776822,0.1557777828640416,0.0107692309788295,0.6083516720887069,15.762442588806152,208166.59375,88.54167175292969,13.920000076293944,77.5999984741211,0.0,7.010000228881836,0.4900000095367431,0.9800000190734864,16.03732681274414,209054.296875,114.23611450195312,13.920000076293944,77.5999984741211,0.0,7.010000228881836,0.4900000095367431,0.9800000190734864,16.022859573364258
512218,0,130,295,179,0,0,0,0,98,0,0,0,0,1115,136,782,207498.3125,259.375,10.630000114440918,87.58000183105469,0.0900000035762786,0.7200000286102295,0.1700000017881393,0.800000011920929,15.704572677612305,216238.875,785.0693969726562,1.9800000190734863,79.87999725341797,0.0900000035762786,15.890000343322754,1.2000000476837158,0.9700000286102296,16.239871978759766,203783.65625,212.1527709960937,10.920000076293944,76.26000213623047,0.0,11.09000015258789,0.7699999809265137,0.949999988079071,16.182003021240234,208055.375,258.3333435058594,10.634142971038818,87.41828754970005,0.0887142892394747,0.868142887524197,0.1785714300615446,0.8021428687231882,15.776909828186035,206379.71875,271.1805725097656,10.920000076293944,76.26000213623047,0.0,11.09000015258789,0.7699999809265137,0.949999988079071,16.218172073364258,204350.828125,213.19444274902344,10.920000076293944,76.26000213623047,0.0,11.09000015258789,0.7699999809265137,0.949999988079071,16.182003021240234
512219,116,194,248,172,0,0,0,0,32,0,0,0,0,1095,72,722,209054.296875,227.0833282470703,1.6884506537880697,97.16777000152808,0.0025714286736079,0.4540000098092207,0.0338028182446117,0.659014062142708,15.805845260620115,227811.640625,755.9027709960938,4.25,81.19999694824219,0.1199999973177909,12.029999732971191,1.3799999952316284,1.0199999809265137,16.268808364868164,206939.765625,210.06944274902344,1.9800000190734863,79.87999725341797,0.0900000035762786,15.890000343322754,1.2000000476837158,0.9700000286102296,16.095197677612305,209275.65625,226.04165649414065,1.690563330348109,97.03971242561614,0.0032142858420099,0.5675000122615259,0.0422535228057647,0.6612675836388494,15.885416984558104,202415.96875,278.47222900390625,1.9800000190734863,79.87999725341797,0.0900000035762786,15.890000343322754,1.2000000476837158,0.9700000286102296,16.2109375,206379.71875,210.4166717529297,1.9800000190734863,79.87999725341797,0.0900000035762786,15.890000343322754,1.2000000476837158,0.9700000286102296,16.095197677612305
512220,1023,736,223,102,0,706,0,0,50,0,0,0,0,1186,54,1360,213437.46875,132.29165649414062,1.2884516316075478,97.70763241617304,0.0513725496974645,0.2358823477053171,0.0268831167902265,0.6767742095455047,15.704572677612305,219004.484375,781.5972290039062,8.350000381469727,80.0199966430664,0.0799999982118606,9.5,1.0099999904632568,1.0399999618530271,15.79861068725586,214734.984375,73.57456488358348,4.25,81.19999694824219,0.1199999973177909,12.029999732971191,1.3799999952316284,1.0199999809265137,16.18019437789917,213220.453125,131.94444274902344,1.307935502452235,97.59684291638824,0.0518300660149334,0.314509796940424,0.0358441557203019,0.679032273830906,15.776909828186035,208166.59375,102.50092455081368,4.25,81.19999694824219,0.1199999973177909,12.029999732971191,1.3799999952316284,1.0199999809265137,16.051794052124023,214842.75,73.55629007439865,4.25,81.19999694824219,0.1199999973177909,12.029999732971191,1.3799999952316284,1.0199999809265137,16.181098699569702
512221,141,201,249,146,0,0,0,0,38,0,0,0,995,1182,24,1306,199652.484375,305.2083435058594,1.4770000219345096,97.56093771505677,0.0026845636983845,0.3166666666666664,0.0336666663487752,0.6049999733765921,15.617765426635742,214627.140625,658.3333129882812,11.40999984741211,79.37000274658203,0.1099999994039535,7.369999885559082,0.7400000095367432,1.0099999904632568,15.85648250579834,208277.78125,108.33332824707033,8.350000381469727,80.0199966430664,0.0799999982118606,9.5,1.0099999904632568,1.0399999618530271,16.131364822387695,200115.703125,301.7361145019531,1.5244000244140627,97.43912562427904,0.0032214764380615,0.379999999999999,0.0403999996185302,0.6079999732971191,15.762442588806152,209827.96875,99.65277862548828,8.350000381469727,80.0199966430664,0.0799999982118606,9.5,1.0099999904632568,1.0399999618530271,16.276042938232422,208166.59375,108.33332824707033,8.350000381469727,80.0199966430664,0.0799999982118606,9.5,1.0099999904632568,1.0399999618530271,16.12413215637207
512222,0,139,265,201,722,0,0,0,71,0,0,0,0,1174,91,1160,209827.96875,232.98611450195312,18.280000686645508,80.83999633789062,0.0199999995529651,0.0,0.0,0.8700000047683716,15.45138931274414,223088.59375,760.4166870117188,8.15999984741211,79.94000244140625,0.1500000059604644,9.93000030517578,0.7900000214576721,1.0199999809265137,14.36631965637207,208721.859375,193.4027709960937,21.809999465942383,73.91999816894531,0.0,3.109999895095825,0.270000010728836,0.8899999856948853,14.84375,210708.6875,232.638900756836,18.280000686645508,80.83999633789062,0.0199999995529651,0.0,0.0,0.8700000047683716,15.523727416992188,206042.953125,325.34722900390625,15.81999969482422,79.97000122070312,0.0,2.900000095367432,0.270000010728836,1.0399999618530271,14.901619911193848,212132.03125,243.05555725097656,17.43000030517578,81.54000091552734,0.0793798431869625,0.0,0.1000000014901161,0.9300000071525574,14.655672073364258
512223,0,274,375,182,0,256,0,0,47,0,0,0,0,1187,45,1218,212676.9375,179.51388549804688,1.6525149323983106,97.3336343938654,0.0054545456712896,0.3589156736810537,0.0285542176430483,0.6150898426592707,13.751447677612305,212676.9375,717.361083984375,9.949999809265137,80.18000030517578,0.1000000014901161,8.020000457763672,0.7300000190734863,1.0099999904632568,13.614005088806152,207498.3125,197.56944274902344,8.15999984741211,79.94000244140625,0.1500000059604644,9.93000030517578,0.7900000214576721,1.0199999809265137,13.418692588806152,211476.296875,178.81944274902344,1.6929340933611297,97.22424048221473,0.0063636366165045,0.4187349526278954,0.0333132539168897,0.6176048124621728,13.809317588806152,203556.34375,311.45831298828125,8.15999984741211,79.94000244140625,0.1500000059604644,9.93000030517578,0.7900000214576721,1.0199999809265137,13.722512245178224,208166.59375,197.56944274902344,8.15999984741211,79.94000244140625,0.1500000059604644,9.93000030517578,0.7900000214576721,1.0199999809265137,13.418692588806152
512224,0,129,219,123,738,0,0,0,51,0,1503,0,505,1083,82,1949,209717.625,164.93055725097656,17.25,81.5199966430664,0.209999993443489,0.0,0.0799999982118606,0.949999988079071,15.675637245178224,218898.75,718.75,8.65999984741211,81.4800033569336,0.209999993443489,7.650000095367432,0.9399999976158142,1.0499999523162842,16.312210083007812,206267.53125,77.08333587646484,21.989999771118164,73.63999938964844,0.0,3.180000066757202,0.2899999916553497,0.8999999761581421,16.03732681274414,209938.265625,164.5833282470703,17.25,81.5199966430664,0.209999993443489,0.0,0.0799999982118606,0.949999988079071,15.762442588806152,205930.59375,99.65277862548828,2.1088591367518363,96.28820830690157,0.127257727762473,0.7330996982010776,0.0667285240802567,0.6738212919726814,14.937789916992188,206827.90625,110.76388549804688,1.3496564090047087,97.8490339119136,0.1298969024696301,0.0275601390301156,0.0025085911308366,0.6412714633745017,15.183737754821776
512225,0,93,246,119,734,0,0,0,36,0,0,0,0,1076,164,707,204577.25,312.8471984863281,18.670000076293945,80.33000183105469,0.0299999993294477,0.0,0.0399999991059303,0.9300000071525574,15.704572677612305,206939.765625,727.4305419921875,0.0,56.119998931884766,1.2899999618530271,22.309999465942383,19.51000022888184,0.7599999904632568,16.25433921813965,209165.0,239.43865585327148,17.40999984741211,75.12000274658203,0.0,6.139999866485596,0.4199999868869781,0.8999999761581421,16.138599395751953,204690.390625,313.1944274902344,18.670000076293945,80.33000183105469,0.0299999993294477,0.0,0.0399999991059303,0.9300000071525574,15.769675254821776,206042.953125,317.7083435058594,2.920602341732347,94.62684987386068,0.0406451600213204,1.4806451797485352,0.1815694160384671,0.7353320039014222,16.019284963607788,210818.5,255.9027862548828,1.6071083852086208,97.6582029554579,0.0016935483342216,0.0616935491561889,0.0075653923349361,0.6631388586291844,15.92881965637207
512226,0,121,222,126,0,0,0,0,31,0,0,0,0,1116,113,687,199188.15625,394.0972290039063,6.489999771118164,91.9800033569336,0.0199999995529651,0.4900000095367431,0.2599999904632568,0.7599999904632568,15.552661895751951,223192.328125,762.8472290039062,2.7799999713897705,80.70999908447266,0.1199999973177909,14.0,1.3799999952316284,1.0099999904632568,16.239871978759766,197437.28125,235.76388549804688,9.489999771118164,75.95999908447266,0.0,12.670000076293944,0.9100000262260436,0.9700000286102296,16.022859573364258,199652.484375,395.4861145019531,6.513076694195087,91.854847073555,0.0198437495564576,0.5844186147054042,0.2650387504304102,0.7616153753720797,15.704572677612305,197671.640625,302.7777709960937,9.489999771118164,75.95999908447266,0.0,12.670000076293944,0.9100000262260436,0.9700000286102296,16.030092239379883,196732.5625,236.1110992431641,9.489999771118164,75.95999908447266,0.0,12.670000076293944,0.9100000262260436,0.9700000286102296,16.022859573364258
512227,0,236,187,128,0,0,0,0,27,0,0,0,0,1033,104,810,203214.90625,320.1388854980469,1.544557813073502,97.35772589321796,0.0033103447535942,0.3862068965517249,0.0380689653857,0.6696551976532772,15.625,229431.65625,759.375,2.549999952316284,80.26000213623047,0.0799999982118606,14.710000038146973,1.399999976158142,1.0,16.2109375,203442.59375,215.2777862548828,2.7799999713897705,80.70999908447266,0.1199999973177909,14.0,1.3799999952316284,1.0099999904632568,16.046229729285606,203783.65625,320.83331298828125,1.5531972687260631,97.23965690875876,0.0041379309419927,0.4827586206896548,0.0475862067321251,0.6720689905100855,15.697338104248049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202644.5625,215.625,2.7799999713897705,80.70999908447266,0.1199999973177909,14.0,1.3799999952316284,1.0099999904632568,16.04734259385329
512228,0,24,230,124,738,0,0,0,32,0,0,0,0,1077,210,2232,216880.25,306.25,18.450000762939453,80.4800033569336,0.0299999993294477,0.0,0.1199999973177909,0.9300000071525574,15.625,225154.28125,798.9583129882812,0.0,72.79000091552734,0.2599999904632568,22.39999961853028,3.609999895095825,0.9300000071525574,16.31944465637207,217200.203125,278.47222900390625,19.709999084472656,74.66999816894531,0.0,4.449999809265137,0.2899999916553497,0.8999999761581421,16.138599395751953,217519.6875,306.9444580078125,18.450000762939453,80.4800033569336,0.0299999993294477,0.0,0.1199999973177909,0.9300000071525574,15.704572677612305,215380.78125,246.5277862548828,1.4440807189642046,96.85063333274547,0.0050450449322795,0.9276576600633248,0.0880898861402874,0.681393283002832,16.05902671813965,212132.03125,236.4583282470703,1.383228703731913,97.77011409785356,0.0009009008807642,0.1656531535827383,0.0157303368107655,0.6638202506504702,15.950520515441896
512229,0,532,323,109,0,0,0,0,75,0,353,0,0,1068,125,606,200346.921875,294.09722900390625,1.04459020544271,97.27566935221354,0.1053333344558874,0.7404958551580272,0.1966942096790989,0.6301639392727711,15.625,224020.5,736.4583740234375,7.599999904632568,79.45999908447266,0.2000000029802322,10.779999732971191,0.949999988079071,1.0099999904632568,16.23263931274414,201958.015625,127.43054962158205,0.0,72.79000091552734,0.2599999904632568,22.39999961853028,3.609999895095825,0.9300000071525574,16.03732681274414,200577.859375,293.75,1.0357377460745514,97.0645860036214,0.1066666676973303,0.9256198189475348,0.2258677625459086,0.632704922898871,15.704572677612305,203670.03125,220.48611450195312,0.0,72.79000091552734,0.2599999904632568,22.399999618530277,3.609999895095825,0.9300000071525574,16.03732681274414,202415.96875,127.43054962158205,0.0,72.79000091552734,0.2599999904632568,22.399999618530277,3.609999895095825,0.9300000071525574,16.03732681274414
512230,0,108,240,150,734,0,0,0,61,0,0,0,0,1111,159,590,205818.15625,296.5277709960937,18.3700008392334,80.66000366210938,0.0599999986588954,0.0,0.0,0.9200000166893004,15.653935432434082,220479.28125,741.3194580078125,0.0,65.94999694824219,0.8600000143051147,21.93000030517578,10.359999656677246,0.8999999761581421,16.218172073364258,215702.984375,238.19444274902344,20.780000686645508,74.29000091552734,0.0,3.7699999809265137,0.2800000011920929,0.8999999761581421,16.131364822387695,206603.9375,296.5277709960937,18.3700008392334,80.66000366210938,0.0599999986588954,0.0,0.0,0.9200000166893004,15.73350715637207,214303.34375,314.9305725097656,2.5760876959532157,94.43861235539522,0.1426734314906819,1.948412113898509,0.1717060789264537,0.7067622125249287,16.03732681274414,214519.28125,241.31944274902344,1.4700000286102295,97.75,0.1299999952316284,0.0,0.0,0.6399999856948853,15.943286895751951
512231,0,158,198,145,0,0,0,0,38,0,0,0,0,1073,166,1159,193170.421875,226.24420674641928,1.2428048412974289,96.86597638013886,0.1085365841664919,0.8023170843356979,0.3790243776833133,0.6013414372758168,15.581597328186035,216345.90625,761.8056030273438,0.0,75.38999938964844,0.2300000041723251,19.709999084472656,3.7100000381469727,0.959999978542328,16.276042938232422,196025.3125,213.5416717529297,0.0,65.94999694824219,0.8600000143051147,21.93000030517578,10.359999656677246,0.8999999761581421,16.05902671813965,193050.5625,226.2731424967448,1.2270731344455623,96.4746348683427,0.1180487794847022,1.069756112447596,0.5053658369110856,0.6051219251097703,15.668402671813965,194722.015625,304.1666564941406,0.0,65.94999694824219,0.8600000143051147,21.93000030517578,10.359999656677246,0.8999999761581421,16.03732681274414,196497.109375,213.88890075683597,0.0,65.94999694824219,0.8600000143051147,21.93000030517578,10.359999656677246,0.8999999761581421,16.05902671813965
512232,0,404,214,135,0,0,0,0,51,0,344,0,0,1065,67,1717,208499.9375,252.43055725097656,1.2828169523830144,97.25685860770088,0.1328571383442197,0.5631428309849333,0.1351428575813766,0.6295774688183422,15.625,215595.65625,758.6805419921875,0.0,80.52999877929688,0.1299999952316284,16.3700008392334,1.9800000190734863,0.9900000095367432,16.276042938232422,209938.265625,153.125,0.0,75.38999938964844,0.2300000041723251,19.709999084472656,3.7100000381469727,0.959999978542328,16.05324058532715,209717.625,252.08334350585932,1.264225402348478,96.93528714861188,0.1342857099005154,0.8447142464774018,0.1877142867073415,0.6343662008433275,15.704572677612305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209165.0,153.125,0.0,75.38999938964844,0.2300000041723251,19.709999084472656,3.7100000381469727,0.959999978542328,16.054687118530275
512233,0,259,97,0,0,0,0,0,195,0,0,0,0,1137,21,523,204916.421875,316.66668701171875,1.3964422746346548,97.6801945555444,0.0705882355424703,0.1589320469828479,0.0192233011560531,0.6829807764062514,15.617765426635742,213111.859375,756.5972290039062,5.210000038146973,81.4000015258789,0.1599999964237213,10.90999984741211,1.2799999713897705,1.0399999618530271,16.312210083007812,199652.484375,210.76388549804688,0.0813461519204653,81.2092144536037,0.12764705425384,15.575340604319155,1.88388351329322,0.9721153940145786,16.03732681274414,205255.03125,316.66668701171875,1.3828845826479106,97.51039063696768,0.0711764707869174,0.3178640939656993,0.0384466023121063,0.6859615456599455,15.697338104248049,209607.21875,122.22222137451172,0.0,80.52999877929688,0.1299999952316284,16.3700008392334,1.9800000190734863,0.9900000095367432,16.051794052124023,199652.484375,210.76388549804688,0.0677884599337211,81.039410535027,0.128235289498287,15.734272651302003,1.903106814449273,0.9750961632682726,16.03732681274414
512234,0,146,194,112,0,0,0,872,38,0,0,0,0,1139,41,1749,209827.96875,234.7222137451172,1.5295237851521324,96.99451594198904,0.0103225804144336,0.7038709578975553,0.082580643315469,0.6751612655578121,15.653935432434082,229229.78125,793.75,1.8799999952316284,82.48999786376953,0.0900000035762786,12.779999732971191,1.7699999809265137,1.0,16.218172073364258,208277.78125,113.54166412353516,5.210000038146973,81.4000015258789,0.1599999964237213,10.90999984741211,1.2799999713897705,1.0399999618530271,16.03732681274414,208832.734375,234.7222137451172,1.591904738592723,96.72564500378024,0.012903225518042,0.8798386973719428,0.1032258041443363,0.6814515879077296,15.726272583007812,209386.234375,93.75,5.210000038146973,81.4000015258789,0.1599999964237213,10.90999984741211,1.2799999713897705,1.0399999618530271,16.051794052124023,209054.296875,113.54166412353516,5.210000038146973,81.4000015258789,0.1599999964237213,10.90999984741211,1.2799999713897705,1.0399999618530271,16.03732681274414
512235,0,190,188,171,0,0,0,0,71,0,0,0,1143,1112,106,1829,220164.078125,441.6666564941406,1.2756961931156208,97.57307805770483,0.167948719782707,0.3276923008454151,0.0448101260994056,0.6101266055167476,15.596064567565918,237658.328125,800.3472290039062,4.78000020980835,81.33999633789062,0.1199999973177909,11.289999961853027,1.4500000476837158,1.0199999809265137,16.268808364868164,214195.296875,111.1111068725586,1.8799999952316284,82.48999786376953,0.0900000035762786,12.779999732971191,1.7699999809265137,1.0,16.145832061767578,221735.578125,442.7083129882813,1.2835442944418023,97.37461647620567,0.1669230787799908,0.4915384512681218,0.0672151891491081,0.6151898963541924,15.668402671813965,219953.703125,88.8888931274414,1.8799999952316284,82.48999786376953,0.0900000035762786,12.779999732971191,1.7699999809265137,1.0,16.283275604248047,213437.46875,110.76388549804688,1.8799999952316284,82.48999786376953,0.0900000035762786,12.779999732971191,1.7699999809265137,1.0,16.145832061767578
512236,0,1297,250,96,0,0,0,0,77,0,2244,0,0,1070,35,1339,211366.796875,288.1944274902344,1.2963855568184912,97.3300012728063,0.0058536584057459,0.54409638370376,0.0698795203702995,0.7439759208495358,15.66117000579834,222673.15625,761.1111450195312,9.199999809265137,80.86000061035156,0.1099999994039535,7.840000152587891,0.8899999856948853,1.090000033378601,16.25433921813965,206603.9375,85.7638931274414,4.78000020980835,81.33999633789062,0.1199999973177909,11.289999961853027,1.4500000476837158,1.0199999809265137,16.051794052124023,212132.03125,288.1944274902344,1.340481944831021,97.12500120953815,0.0073170730071823,0.6801204796297,0.0873494004628745,0.7474698962935482,15.79861068725586,210268.78125,114.93055725097656,4.78000020980835,81.33999633789062,0.1199999973177909,11.289999961853027,1.4500000476837158,1.0199999809265137,16.051794052124023,206827.90625,85.7638931274414,4.78000020980835,81.33999633789062,0.1199999973177909,11.289999961853027,1.4500000476837158,1.0199999809265137,16.051794052124023
