NOP_Вхождение в гр.МНЛЗ,NOP_Завалка лома,NOP_Заливка чугуна,NOP_Наведение гарнисажа,NOP_Нагрев лома,NOP_Наложение продувки,NOP_Неиспр. электр. обор,NOP_Обрыв горловины,NOP_Осмотр конвертера,NOP_Отсутствие O2,NOP_Отсутствие чугуна,NOP_Подварка  футеровки,NOP_Полусухое торкрет.,NOP_Продувка,NOP_Слив шлака,NOP_межпл. простой
0,228,313,162,724,0,0,0,103,0,0,1185,0,1174,73,2714
0,369,310,149,718,0,0,737,84,0,0,0,0,1132,98,645
339,217,291,184,728,0,0,0,100,0,0,0,0,1164,77,1912
54,233,317,163,718,0,0,0,74,0,0,0,0,1152,37,435
0,206,278,116,732,170,0,0,68,0,0,0,0,1162,62,989
219,210,284,130,718,0,0,0,110,0,0,0,0,1148,76,597
181,69,238,133,726,264,0,0,65,0,1410,0,0,1102,74,834
248,246,350,124,720,0,0,199,82,0,0,0,0,1116,37,1515
0,1085,267,139,722,0,0,1042,110,0,1261,0,0,1062,41,1033
0,134,509,139,718,0,0,0,97,0,584,0,0,1182,82,835
0,113,214,146,746,0,0,0,183,0,1706,0,0,1170,202,2559
1093,144,226,0,872,0,0,0,201,0,0,0,1392,1175,135,3735
0,147,218,115,740,0,0,0,0,0,0,1110,0,1145,226,2033
0,308,262,154,742,0,548,0,0,0,0,0,0,1123,228,875
0,84,217,103,742,0,0,0,92,0,0,0,0,1116,131,2161
0,129,227,139,742,0,0,0,66,0,0,0,0,1099,106,783
0,168,319,178,720,0,0,0,131,0,0,0,0,1180,77,865
0,142,60,149,758,0,1905,0,69,0,0,0,1117,1089,37,4607
0,188,309,0,744,0,0,0,42,0,0,0,0,1116,33,578
0,179,315,116,742,0,0,0,135,0,0,0,0,1128,51,917
0,165,241,67,722,0,0,0,0,0,0,1018,0,1174,68,1680
0,155,314,125,734,0,0,825,81,162,0,0,0,1190,58,1765
0,158,259,136,770,158,0,0,95,499,0,0,0,1142,69,1418
0,139,362,170,760,0,0,0,73,359,0,0,0,1055,32,2523
0,124,321,164,736,359,0,0,127,0,0,0,0,1044,79,1007
0,90,231,238,900,0,0,0,60,0,862,0,0,1135,33,2348
0,173,310,129,738,0,0,0,81,0,0,0,862,1177,29,1350
0,237,260,279,732,0,1953,1297,51,0,2084,0,0,1118,626,3545
0,119,254,146,728,0,0,0,0,0,0,1208,0,1111,265,935
0,355,238,196,802,272,0,1210,46,0,0,0,864,1165,41,1336
630,70,225,233,754,0,0,0,32,0,0,0,0,1146,96,1165
0,106,214,154,732,0,0,0,49,0,0,0,0,1146,166,684
0,127,245,133,746,0,0,0,69,0,0,0,0,1139,274,3254
0,118,248,235,734,0,0,0,29,0,809,0,0,1148,41,1426
0,33,238,227,762,0,2331,0,213,0,62,1343,0,1248,28,1618
0,98,255,250,746,0,0,0,148,0,0,0,0,1176,184,1221
0,143,231,358,736,0,0,0,119,0,0,0,0,1132,47,1902
1134,36,154,218,800,0,0,0,178,0,0,0,0,1284,180,1995
0,190,176,255,794,0,0,0,112,0,0,0,0,1207,53,698
0,14,217,98,884,0,0,751,0,0,22,0,0,1185,40,1401
0,123,151,124,786,0,0,0,144,0,0,0,0,1225,85,1352
0,214,232,142,762,0,0,0,68,0,0,0,0,1206,104,1302
0,183,194,159,774,0,0,0,121,0,0,0,0,1262,40,853
0,35,351,172,788,328,0,0,90,0,246,0,0,1243,49,761
1128,23,216,217,758,1329,0,0,100,560,415,0,0,1096,43,1048
0,222,198,160,738,0,0,0,167,0,0,0,0,1107,40,1019
0,57,234,204,742,0,0,0,85,0,1435,0,649,1143,70,3421
0,128,312,145,728,0,0,0,71,0,1992,0,0,1148,66,1834
0,119,265,138,718,0,0,0,96,0,662,0,0,1126,32,1732
0,253,249,123,768,0,0,0,71,0,0,1037,0,1140,85,2593
0,1556,215,137,720,0,0,1476,170,0,0,0,0,1154,130,1861
0,439,2051,146,722,0,2247,0,79,0,0,0,0,1148,42,942
0,279,260,177,714,0,0,0,77,0,0,0,0,1168,89,1639
0,83,190,146,734,0,0,0,0,0,0,0,0,1061,365,749
0,124,243,0,742,0,0,0,180,0,0,1234,0,1125,105,1953
1274,138,273,167,738,0,0,0,33,0,0,0,0,1085,96,1440
0,139,290,223,758,0,0,0,121,0,0,0,0,1112,92,1715
0,69,251,0,742,0,0,0,195,0,0,1376,0,1098,99,1598
0,106,248,174,750,0,0,0,73,0,0,0,0,1127,56,3113
0,90,261,147,980,0,0,2060,94,0,0,0,0,1097,11,1362
0,134,259,167,766,0,0,0,107,0,0,0,0,1079,62,1931
0,172,199,198,758,0,0,0,100,0,0,0,0,1054,144,1784
0,140,303,270,730,255,0,0,128,0,0,0,0,1069,31,1091
0,159,426,292,734,177,0,0,0,0,0,0,1799,1143,74,3510
0,45,239,186,784,874,0,0,62,0,2808,0,0,1084,38,2668
0,130,336,204,740,0,0,0,125,0,0,0,0,1160,51,842
0,120,212,156,734,0,0,0,84,0,0,0,0,1120,60,901
0,110,267,158,730,0,0,0,113,0,0,0,0,1076,87,655
0,114,220,234,724,0,0,0,87,0,0,0,0,1177,73,605
0,242,242,0,724,0,0,0,199,0,0,0,0,1049,172,606
0,252,205,0,738,0,0,0,183,0,0,0,0,1066,74,1377
0,94,209,0,726,0,0,0,0,0,0,1311,0,1104,0,2603
0,235,271,186,718,0,0,0,76,0,0,0,0,1086,104,661
0,283,259,146,714,0,0,0,92,0,0,0,0,1028,74,579
71,271,171,135,714,0,0,0,57,0,0,0,0,1055,60,656
0,284,249,130,730,0,0,0,104,0,0,0,0,1048,72,548
0,314,276,162,718,0,0,0,91,0,0,0,1010,1060,43,1632
0,272,287,166,718,0,0,0,91,0,0,0,0,1133,78,1659
0,292,198,0,720,0,0,0,103,0,0,1221,0,1190,0,1562
0,343,237,99,718,0,0,0,165,0,0,0,0,1107,52,520
0,179,247,160,732,0,0,0,106,0,0,0,0,1147,58,1557
0,1917,242,156,720,0,0,1900,160,0,0,0,0,1136,71,1583
0,123,169,109,718,0,0,0,196,0,0,0,0,1176,65,713
0,129,299,118,710,0,0,0,77,0,0,0,0,1170,41,618
0,134,324,144,718,0,0,0,134,0,0,0,0,1135,37,596
0,58,241,129,730,0,0,0,94,0,0,0,0,1220,125,2372
0,19,303,0,744,0,0,0,0,0,0,1160,0,1227,0,2434
0,78,261,135,742,0,0,0,80,0,0,0,0,1163,169,1671
0,179,276,144,762,0,0,0,0,0,0,0,0,1190,77,580
0,228,188,206,738,0,0,0,0,0,0,0,0,1081,30,689
0,32,241,138,808,0,973,0,0,0,0,0,0,1154,81,2905
0,40,269,201,716,0,0,0,104,0,0,0,0,1207,154,904
0,133,255,148,740,0,0,0,74,0,0,0,0,1168,75,1892
0,191,239,97,726,0,0,0,57,0,0,0,0,1120,53,891
0,122,305,158,730,0,0,0,214,0,0,0,0,1061,71,811
0,143,250,0,724,0,0,0,62,0,0,1605,0,1158,0,2234
0,144,256,136,748,0,0,0,123,0,0,0,0,1079,58,1684
0,161,293,147,720,0,0,0,76,0,0,0,0,1057,32,944
0,193,187,156,754,0,0,172,91,0,0,0,0,1085,68,1468
0,159,221,182,714,0,0,0,111,0,0,0,1034,1075,50,1926
0,149,223,140,718,0,0,0,106,0,0,0,0,1049,53,669
0,863,299,99,714,0,738,0,64,0,0,0,0,1118,32,572
0,87,429,122,746,0,0,0,58,0,0,0,0,1057,110,668
0,156,247,87,720,0,0,0,0,0,0,1156,0,1181,57,1743
0,155,293,123,720,0,0,898,69,0,0,0,0,1075,55,1017
0,173,247,153,736,0,0,1162,81,0,0,0,0,1158,59,1493
428,151,266,132,780,0,0,0,104,0,288,0,0,1044,76,444
0,102,258,146,788,0,0,0,46,0,0,0,953,1131,66,2579
0,105,319,197,742,0,0,0,37,0,0,0,0,1097,163,1665
0,133,276,0,834,0,0,0,236,0,488,1812,0,1076,81,2469
0,105,302,120,750,0,0,0,88,0,0,0,0,1069,150,1250
0,108,348,113,736,0,0,0,42,0,0,0,0,1040,134,489
0,114,311,111,734,0,0,0,0,0,0,0,0,1019,105,1052
0,93,280,117,742,0,0,0,67,0,0,0,0,1109,170,2177
0,37,222,117,744,0,0,0,41,0,0,0,0,1060,194,1236
0,110,246,90,742,0,0,345,33,0,0,0,0,1057,127,918
0,70,222,96,734,0,0,0,35,0,0,0,0,1099,120,1062
0,101,203,111,740,0,0,0,32,0,0,0,0,1117,78,771
0,70,238,45,740,0,0,0,0,0,0,1163,129,1321,13,1738
0,116,225,101,746,0,0,0,86,0,0,0,0,1173,82,2675
0,124,220,107,750,0,0,0,67,0,0,0,0,1156,38,435
0,54,190,131,750,0,0,0,157,0,0,0,0,1194,94,668
0,67,216,78,766,0,0,0,108,0,0,0,0,1206,28,985
0,33,183,133,738,0,0,0,94,0,188,0,0,1293,165,534
0,19,221,102,740,0,0,589,0,0,0,0,0,1273,16,1700
0,111,257,83,770,0,0,0,134,0,0,0,0,1249,62,478
0,140,212,92,802,0,0,0,102,0,0,0,0,1207,26,971
0,23,209,93,746,0,0,0,87,0,0,0,0,1203,142,386
0,140,156,91,776,0,0,0,104,0,0,0,736,1331,132,1640
0,81,194,80,730,0,0,0,67,0,0,0,0,1203,31,636
0,120,191,90,802,0,0,0,137,0,0,0,0,1189,63,1097
0,263,278,0,738,0,0,0,191,0,0,0,0,1201,414,10973
0,382,232,124,722,0,0,0,54,0,0,0,0,1171,32,714
0,218,250,137,724,0,0,0,70,0,0,0,0,1181,46,1085
0,219,232,126,746,0,0,0,94,0,0,0,0,1193,77,868
0,150,297,118,744,0,1334,0,64,0,0,0,1103,1190,106,3794
0,222,260,189,720,0,0,0,58,0,0,0,0,1206,88,893
0,95,245,274,734,0,0,0,75,0,0,0,0,1035,168,1895
0,37,208,133,730,0,0,0,72,0,0,0,0,1061,181,1610
0,105,302,0,742,0,0,0,176,0,0,0,825,1077,0,1393
0,114,275,0,768,0,0,0,0,0,0,1547,0,1118,0,1895
0,88,247,142,734,0,0,0,0,0,0,0,648,1026,111,1742
0,102,184,143,762,0,0,0,39,0,0,0,0,1018,126,614
0,101,244,129,742,0,31,478,44,0,201,0,0,1042,146,1434
0,94,297,137,738,0,0,0,34,0,0,0,0,1062,77,682
0,74,276,119,762,0,0,835,30,0,105,0,0,1118,88,1846
0,93,261,110,734,0,0,0,49,0,0,0,0,1075,185,719
0,151,248,121,730,0,0,0,91,0,0,0,0,1108,64,1135
0,109,218,112,750,0,0,0,56,0,206,0,0,1157,109,2942
0,144,259,130,724,0,0,0,75,0,0,0,0,1123,49,570
0,111,259,111,724,0,0,0,114,0,0,0,0,1037,82,2721
0,271,237,118,768,0,0,0,61,0,195,0,0,1148,98,971
0,106,229,91,758,0,0,0,54,0,105,0,0,1034,110,874
0,145,262,89,720,0,0,0,75,0,165,0,0,1064,44,456
0,96,242,120,770,0,0,122,81,0,0,0,177,1082,12,677
0,41,326,122,718,0,0,0,127,0,0,0,794,1089,33,4825
0,58,226,154,722,0,0,0,112,0,0,0,0,1162,112,8895
0,138,235,121,722,0,0,0,78,0,0,0,0,1118,59,505
0,1617,240,210,730,0,0,1545,122,0,0,0,0,1133,48,800
0,146,267,114,710,0,0,0,128,0,0,0,0,1163,32,1884
0,134,253,117,712,0,0,0,98,0,0,0,0,1167,78,773
0,173,260,131,784,0,0,0,37,0,0,1302,0,1264,57,2634
0,185,273,0,718,0,0,0,119,0,0,0,0,1174,0,1731
0,77,251,0,742,0,0,0,181,0,0,0,0,1148,86,650
0,14,220,0,764,0,0,87,109,0,1523,0,188,1179,1,3270
0,61,220,0,738,0,0,0,181,0,0,0,0,1125,16,983
0,916,243,0,760,0,0,744,133,0,0,0,0,1349,14,737
0,75,213,0,754,0,0,0,196,0,0,0,0,1255,134,2174
0,599,181,113,746,0,0,387,0,0,0,0,0,1244,117,1196
0,146,198,162,730,0,0,0,0,0,0,0,0,1194,157,681
0,93,160,0,726,0,0,0,100,0,0,0,0,1224,10,497
0,153,252,0,758,0,0,0,153,0,0,0,0,1215,0,517
0,201,297,0,778,0,0,0,217,0,0,0,0,1338,515,1043
0,85,103,212,760,0,0,0,0,0,585,0,0,1275,22,893
0,34,163,147,736,0,0,0,36,203,331,0,0,1225,20,979
0,175,207,98,742,0,0,0,70,0,0,0,0,1152,34,447
0,159,242,115,722,0,0,835,49,181,0,0,0,1119,33,542
0,148,199,133,726,0,0,0,0,463,0,0,0,1099,227,4196
0,155,214,97,760,0,0,0,109,0,0,0,0,1083,77,556
0,136,295,89,736,0,0,0,41,0,0,0,990,1041,31,2190
0,166,207,100,726,0,0,0,66,0,0,0,0,1096,37,1500
0,185,262,115,726,0,0,1397,54,0,0,0,0,1157,86,1843
0,150,278,192,722,0,0,0,91,0,0,0,0,1351,112,707
0,155,249,182,720,0,0,617,91,0,0,0,0,1358,40,506
0,148,349,103,726,0,0,0,157,0,0,0,0,1528,41,718
0,155,326,103,718,0,0,0,76,0,0,0,0,1553,42,566
0,134,239,111,722,0,0,0,102,266,0,0,0,1206,448,4238
0,854,237,0,720,0,0,800,135,0,0,0,0,1173,0,741
0,140,3184,0,730,0,0,0,196,0,0,0,0,1174,199,666
0,237,205,0,720,0,0,0,237,0,0,0,0,1174,79,874
0,291,208,91,720,0,0,156,81,240,0,0,0,1149,0,677
0,171,179,88,734,0,0,0,82,0,0,0,0,1190,41,1232
0,652,233,108,726,0,0,621,78,0,0,0,0,1210,41,2015
0,1448,278,0,728,0,0,1363,196,0,0,0,0,1231,0,1396
0,156,106,0,750,0,0,0,237,0,0,0,0,1150,85,1480
311,289,225,0,728,0,0,0,194,0,88,0,0,1189,0,805
0,154,200,135,726,0,0,0,0,0,0,0,0,1229,163,836
0,102,181,74,770,0,126,0,81,0,0,0,0,1255,83,838
0,153,167,126,758,0,0,0,100,0,0,0,0,1272,42,1553
0,114,279,175,740,0,0,0,124,0,0,0,0,1276,36,598
0,103,245,112,750,0,0,0,93,0,0,0,0,1293,70,1875
0,90,240,181,748,0,0,0,98,0,0,0,0,1270,55,1766
0,297,183,131,772,0,0,51,97,0,0,0,0,1274,59,3065
0,837,275,109,758,0,495,794,0,0,0,0,0,1092,142,1235
0,144,27,86,764,0,0,0,167,0,685,0,0,1216,46,879
0,169,259,0,750,0,0,0,0,0,2036,1221,637,1182,11,2530
0,20,171,104,816,0,0,1139,91,0,0,0,0,1239,49,2136
0,124,222,90,758,0,0,0,124,0,0,0,0,1283,59,283
0,31,28,89,786,0,0,0,116,0,442,0,594,1384,36,3300
0,95,193,110,730,0,0,0,86,5,0,0,0,1228,71,1455
0,154,329,0,722,0,0,0,214,0,0,0,0,1259,72,510
0,226,194,0,746,0,0,0,190,0,0,0,0,1172,31,593
0,98,236,113,716,0,0,0,118,0,0,0,660,1139,51,1448
0,188,267,0,722,0,0,0,151,0,0,0,0,1177,0,435
0,82,304,164,716,0,0,0,176,0,0,0,663,1129,40,1366
0,205,217,0,718,0,0,0,54,0,0,1402,0,1195,0,3270
0,231,183,173,720,0,0,0,38,558,0,0,0,1141,75,1791
0,146,229,0,718,0,0,0,102,0,0,0,0,1146,0,692
0,207,219,117,718,0,0,0,74,0,0,0,0,1163,42,1134
0,584,236,0,722,0,0,510,51,0,0,0,0,1156,0,1148
0,155,224,113,726,0,0,0,64,0,0,0,0,1147,79,995
0,231,190,113,692,0,0,0,0,0,0,0,0,1125,128,809
0,42,171,100,692,0,0,0,0,0,0,0,0,1168,7,445
0,27,187,52,744,0,0,0,111,0,0,0,0,1146,134,1448
0,103,416,90,750,0,0,293,76,0,0,0,0,1199,183,1319
0,153,138,55,766,0,0,0,136,0,0,0,0,1296,44,496
0,120,398,87,742,0,0,0,205,0,0,0,0,1162,90,1622
0,50,198,0,882,0,1134,0,0,0,0,2097,0,1156,0,3558
0,100,389,84,766,0,0,0,236,0,0,0,0,1195,131,709
0,232,247,101,746,0,0,0,160,0,0,0,0,1159,58,814
0,20,328,95,802,0,0,0,103,0,0,0,798,1243,44,3594
0,158,209,107,768,0,0,0,131,0,0,0,0,1165,42,1058
0,14,325,170,912,0,0,1205,112,0,0,0,0,1176,58,2083
0,244,331,92,772,0,0,0,130,0,0,0,0,1179,87,883
0,113,256,167,760,0,0,0,214,0,0,0,0,1023,87,839
0,154,259,112,776,0,0,0,160,0,0,0,0,1058,73,2038
0,106,231,128,724,0,0,0,88,0,0,0,0,1010,98,986
0,112,262,110,718,0,0,0,66,0,0,1252,0,1142,141,2981
0,137,249,100,720,0,0,0,83,0,0,0,0,1081,41,1889
0,178,259,100,734,0,0,0,92,0,0,0,0,1124,35,288
0,145,216,137,728,0,0,0,82,0,0,0,0,1143,66,1502
0,780,202,156,738,0,580,73,104,0,0,0,789,1101,50,1566
0,160,180,94,711,0,0,0,82,0,0,0,0,1117,42,1622
0,40,259,136,742,0,0,0,57,0,0,0,0,1069,153,1162
0,153,258,115,726,0,0,0,89,0,0,0,0,1138,38,1483
0,574,259,134,726,0,0,444,129,0,0,0,0,1199,45,839
0,217,272,129,722,0,0,0,182,0,0,0,0,1134,40,669
0,129,267,250,722,0,0,0,105,0,0,0,761,1164,191,6790
0,155,459,158,726,0,0,0,50,0,0,0,729,1167,27,2237
0,151,211,163,720,0,0,0,92,0,0,0,0,1206,55,1516
0,452,235,0,734,0,0,385,45,0,0,1856,0,1187,0,2259
0,149,221,159,958,0,0,0,0,0,0,0,0,1142,176,604
0,172,210,124,734,0,0,0,24,607,0,0,0,1174,104,532
0,501,178,162,722,0,833,0,62,358,0,0,0,1188,72,551
0,1078,215,122,722,0,0,1041,53,0,1363,0,0,1146,37,679
0,146,189,136,730,0,0,1020,60,0,0,0,0,1097,58,2102
0,128,433,193,796,0,0,0,60,0,0,0,0,1113,75,557
0,161,229,229,716,0,0,0,72,0,0,0,0,1152,72,1259
619,121,239,204,718,0,0,0,99,804,0,0,0,1200,90,919
0,34,167,283,0,0,0,0,115,229,0,0,0,1174,639,2479
1055,30,287,85,838,0,0,0,51,1155,276,1018,1000,1245,15,2135
0,81,178,212,742,0,0,0,44,0,0,0,0,1223,288,1912
0,37,187,91,1058,0,0,1370,0,180,0,0,0,1215,55,2206
453,103,61,72,740,0,0,0,0,0,0,0,0,1175,263,2294
0,198,218,170,760,0,0,0,115,0,0,0,0,1233,57,1445
0,9,155,145,810,0,0,0,112,0,0,0,0,1141,448,993
0,118,221,158,768,0,0,0,109,0,0,0,0,1135,43,1814
0,138,268,146,766,0,0,0,84,0,0,0,0,1052,20,839
0,91,209,103,882,0,0,0,128,122,1258,0,0,1108,162,1695
0,120,236,238,718,0,0,0,56,312,0,0,0,1152,50,1397
0,66,228,115,726,0,0,0,59,0,0,0,524,1138,255,1963
0,173,265,0,732,0,0,0,35,0,0,1674,0,1204,29,754
0,150,243,130,720,0,0,0,72,0,0,0,0,1136,65,587
0,103,26,154,828,0,0,0,53,0,0,0,0,1176,124,661
0,44,243,110,720,0,0,0,41,0,2071,0,0,1125,50,1470
0,199,235,171,718,0,0,0,119,0,0,0,970,1158,115,1312
1264,451,147,230,716,0,0,0,99,0,0,0,0,1173,127,1017
0,121,260,166,722,0,0,0,57,0,0,0,0,1152,67,1081
0,140,264,113,722,0,0,384,54,0,0,0,0,1194,54,1806
0,117,270,107,750,0,0,0,44,106,0,0,0,1155,103,867
0,125,261,149,718,0,0,0,56,0,0,0,0,1144,63,1448
0,255,369,279,748,0,0,0,0,0,0,0,0,1166,289,2527
0,143,352,131,752,0,2459,0,47,0,0,0,0,1095,36,2698
0,18,285,136,604,0,356,0,29,0,0,0,781,1215,7,2787
0,164,239,283,748,0,387,0,52,0,0,0,0,1248,287,1387
0,212,244,181,754,207,0,0,140,0,0,0,0,1196,58,1306
0,89,223,164,976,0,0,0,61,0,0,1621,0,1419,127,2342
0,13,187,154,748,0,0,1427,147,0,0,0,0,1203,36,3004
0,91,173,109,780,0,0,0,152,0,0,0,0,1265,63,1924
0,39,191,175,722,0,0,0,89,0,0,0,0,1138,113,2038
0,121,210,131,770,0,0,0,178,0,0,0,0,1146,67,682
33,203,270,114,724,0,0,0,139,0,0,0,0,1160,71,813
546,215,272,116,736,0,0,0,78,0,0,0,686,1195,65,1433
66,191,256,119,718,0,0,134,64,0,0,0,0,1195,51,547
0,208,215,132,718,611,0,0,70,0,0,0,0,1203,81,1347
0,200,0,0,712,44,0,0,62,0,0,1427,0,1205,8,2102
0,80,235,135,718,0,0,604,60,0,0,0,0,1196,126,1440
0,144,212,156,720,0,0,0,59,0,0,0,0,1191,56,1362
0,356,237,127,718,0,0,342,64,0,0,0,0,1125,62,571
0,67,390,110,764,0,0,0,72,0,0,0,0,1145,171,948
0,139,326,126,758,0,0,0,69,674,0,0,1939,1117,59,380
0,140,275,91,744,0,0,0,58,346,0,0,0,1143,127,1421
0,118,265,0,742,0,0,0,198,340,0,1231,0,1164,87,1974
0,1349,311,139,742,0,0,1232,38,0,0,0,0,1145,69,1053
0,752,295,92,742,0,0,632,42,0,0,0,0,1148,54,2343
417,123,311,125,740,0,0,0,39,238,0,0,0,1184,84,1054
0,122,357,0,734,0,170,0,146,0,0,0,0,1132,24,512
0,122,362,0,730,0,0,0,162,0,583,0,0,1089,0,1657
0,216,201,167,742,0,0,0,82,0,0,0,0,1175,26,946
0,148,241,116,732,0,0,0,50,0,0,0,0,1103,41,2131
0,142,272,257,718,0,0,0,29,0,0,0,0,1145,98,1018
0,143,221,108,720,0,0,0,44,0,583,0,0,1088,45,839
0,102,238,133,722,0,0,0,124,0,0,0,0,1119,229,3765
0,131,198,123,758,0,0,0,88,0,0,0,657,1164,121,1692
0,99,252,111,722,0,0,136,61,0,0,0,0,1199,68,1901
0,598,215,111,728,0,0,1727,61,0,0,0,0,1212,59,3333
0,162,244,98,714,0,0,691,56,0,0,0,0,1195,37,1117
0,162,208,118,754,627,0,0,92,0,0,0,0,1191,41,1419
0,146,228,116,724,786,231,0,71,0,0,0,0,1215,35,2549
0,194,232,127,720,0,0,0,136,0,0,0,866,1185,44,3903
0,234,249,108,714,0,0,0,108,0,0,1205,0,1186,88,1955
0,81,219,148,812,449,0,0,106,0,0,0,0,1131,177,1339
0,251,244,129,782,0,22,0,59,366,0,0,0,1221,40,1282
0,252,181,120,746,598,0,0,82,226,0,0,0,1222,85,1328
0,170,232,137,710,576,0,0,27,978,0,0,0,1158,52,1463
0,82,384,115,750,901,0,475,69,654,0,0,0,1176,53,1452
0,1145,232,144,738,302,0,1118,37,0,0,0,0,1191,57,1749
0,194,302,130,716,0,0,0,97,0,0,0,0,1189,38,1434
0,264,206,124,726,0,0,0,61,0,0,0,0,1178,62,2270
0,51,268,129,718,324,0,0,26,0,0,0,0,1190,77,916
0,310,159,139,806,0,0,0,26,0,432,0,0,1244,81,568
335,72,385,134,732,0,0,0,34,0,309,0,0,1237,37,1934
250,48,248,166,748,0,0,0,218,0,0,1832,0,1219,129,2594
0,30,228,200,1014,0,0,0,186,0,0,0,0,1248,139,1834
0,25,239,298,762,0,0,0,25,0,1315,0,761,1103,89,950
0,70,246,112,738,0,0,0,71,0,0,0,0,1192,92,1231
0,29,189,109,732,0,0,0,116,0,1668,0,0,1237,39,2288
0,25,176,100,738,0,0,0,114,0,1808,0,0,1197,30,1474
0,11,177,115,768,0,0,0,143,0,767,0,0,1168,15,1285
0,53,241,155,758,0,0,0,154,0,481,0,0,1257,68,2421
0,168,140,250,744,0,0,0,195,290,0,0,0,1167,64,1030
0,80,269,120,770,249,0,0,61,0,0,0,0,1097,60,2896
0,95,254,178,730,0,0,0,121,0,0,0,0,1061,95,779
0,100,285,125,730,0,0,0,56,0,0,0,755,1070,140,1672
0,97,252,155,720,0,0,0,102,0,0,0,0,1124,101,898
0,296,259,0,720,0,0,0,143,0,0,1859,0,1107,15,2667
0,74,291,115,726,254,0,0,103,0,0,0,0,1150,68,1672
0,81,212,102,724,387,0,0,69,0,0,0,0,1178,54,1901
0,23,257,111,720,0,0,497,121,0,0,0,0,1152,58,1900
0,153,300,141,720,0,0,936,81,0,0,0,0,1218,35,1771
0,84,288,163,720,0,0,0,98,0,0,0,0,1195,303,1062
0,120,175,118,716,0,0,0,80,0,1796,0,0,1063,107,1178
0,342,305,117,814,0,0,103,92,0,0,0,0,1132,178,1888
0,124,300,158,762,0,0,0,86,0,1104,0,0,1112,64,1578
0,106,306,132,746,0,0,0,75,0,333,0,0,1117,219,1407
0,846,257,253,760,0,115,619,43,0,506,0,0,1148,361,1359
0,1342,273,194,786,0,3027,646,96,0,0,0,0,1098,143,997
502,91,311,241,726,0,0,0,49,0,0,0,0,1144,73,2348
84,52,206,149,742,0,0,0,56,0,0,984,0,1292,19,5538
0,76,203,288,770,0,0,0,0,0,0,0,427,1195,33,1585
0,77,227,217,772,0,0,0,212,0,0,0,0,1165,92,921
0,27,211,184,750,0,0,995,127,0,1926,0,0,1240,19,3587
0,111,185,139,750,0,0,0,107,0,0,0,0,1224,61,1363
0,140,283,64,796,0,0,0,36,0,0,0,0,1106,69,332
663,104,119,173,734,0,0,0,108,0,0,0,0,1159,219,659
0,151,218,75,714,0,0,0,73,0,0,1288,0,1040,64,1790
0,147,182,154,744,236,0,693,45,0,0,0,0,1138,69,546
0,124,292,0,728,0,0,0,0,0,0,1762,0,1137,0,1967
0,42,229,125,734,316,0,0,30,0,0,0,0,1131,101,996
0,136,197,89,722,581,0,524,50,603,0,0,0,1159,53,2830
0,178,35,143,720,0,0,87,59,0,0,0,0,1143,63,1937
0,1392,214,157,722,0,0,1376,46,0,0,0,0,1066,132,885
453,119,240,204,722,92,0,0,57,0,0,0,0,1126,83,1284
693,195,239,126,728,0,0,0,56,0,0,0,0,1114,63,1801
0,58,252,149,768,0,0,0,59,0,0,0,839,1084,67,636
0,99,348,167,738,0,0,0,27,0,0,0,0,1146,158,1411
0,124,189,132,736,0,0,0,33,0,0,0,0,1075,198,1472
0,130,298,0,736,0,0,0,182,0,0,1676,0,1120,82,2920
1193,123,277,137,740,0,0,0,66,0,0,0,0,1048,177,2940
0,93,276,137,784,0,0,0,67,0,0,0,0,1057,154,846
0,112,325,145,734,0,0,0,57,218,0,0,0,1127,118,843
0,127,218,171,732,0,0,1025,59,0,0,0,0,1080,54,1752
0,912,260,170,738,0,0,794,90,0,0,0,0,1079,30,824
0,111,290,184,730,0,0,0,125,0,987,0,0,1114,60,1665
0,117,528,122,734,0,0,0,42,0,0,0,0,1169,131,781
0,181,208,227,968,0,0,0,46,110,0,0,0,1033,114,1546
0,151,255,235,706,464,0,0,131,0,0,0,0,1063,11,1742
407,104,277,0,722,1126,0,0,232,0,0,0,0,1070,7,1307
0,152,264,80,722,0,0,0,23,279,0,0,0,1039,70,1162
0,99,297,136,740,0,0,0,48,251,0,0,0,1124,139,1253
0,148,284,90,732,0,0,0,47,0,0,0,1405,1076,64,1920
0,90,282,109,730,570,0,0,44,0,0,0,0,1067,60,2235
0,133,282,167,720,947,0,0,76,154,0,0,0,1072,145,2232
0,22,223,185,726,0,0,797,152,458,0,0,0,1150,62,1424
0,699,214,205,804,0,0,1183,106,0,0,0,0,1065,95,903
0,143,225,208,740,0,0,0,80,1843,0,0,0,1005,88,3441
309,114,214,209,742,451,0,0,60,1496,0,0,0,1177,114,1010
0,121,216,168,754,0,0,0,54,0,0,0,1091,1132,46,2524
0,142,262,96,782,0,0,0,113,0,0,0,0,1142,193,653
0,155,234,209,738,0,0,0,43,0,0,0,1076,1201,24,1562
437,177,189,0,762,0,0,0,54,0,0,1524,0,1157,26,3518
485,142,235,141,738,0,0,0,102,0,408,0,0,1190,89,806
0,149,261,173,748,0,0,0,28,0,0,0,0,1147,101,811
516,234,302,163,774,0,0,0,54,0,0,0,0,1129,37,1370
0,131,259,144,736,0,0,0,100,0,0,0,0,1057,183,1724
0,41,248,0,824,0,667,0,230,0,0,0,0,1275,455,2619
